ID	SizeFraction	Kingdom	Superphylum	Phylum	Class	Order	Family	Genus	Species
en_ASV_01224	nano	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-I	Syndiniales-Group-I-Clade-4	Syndiniales-Group-I-Clade-4_X	Syndiniales-Group-I-Clade-4_X_sp
en_ASV_01228	nano	Eukaryota	Alveolata	Apicomplexa	Apicomplexa_X	Gregarines	Gregarines_X	Selenidium	Selenidium_serpulae
en_ASV_01229	nano	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Thalassiosira	Thalassiosira_sp
en_ASV_01234	nano	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Raphid-pennate	Navicula	Navicula_sp
en_ASV_01235	nano	Eukaryota	Hacrobia	Picozoa	Picozoa_X	Picozoa_XX	Picozoa_XXX	Picozoa_XXXX	Picozoa_XXXX_sp
en_ASV_01238	nano	Eukaryota	Hacrobia	Telonemia	Telonemia_X	Telonemia_XX	Telonemia-Group-2	Telonemia-Group-2_X	Telonemia-Group-2_X_sp
en_ASV_01244	nano	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Dinophyceae_XXX_sp
en_ASV_01249	nano	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Araphid-pennate	Asterionellopsis	Asterionellopsis_glacialis
en_ASV_01250	nano	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Dinophyceae_XXX_sp
en_ASV_01251	nano	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-I	Syndiniales-Group-I-Clade-5	Syndiniales-Group-I-Clade-5_X	Syndiniales-Group-I-Clade-5_X_sp
en_ASV_01253	nano	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-II	Syndiniales-Group-II-Clade-6	Syndiniales-Group-II-Clade-6_X	Syndiniales-Group-II-Clade-6_X_sp
en_ASV_01257	nano	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Prorocentrales	Prorocentraceae	Prorocentrum	Prorocentrum_sp
en_ASV_01261	nano	Eukaryota	Archaeplastida	Chlorophyta	Prasino-Clade-9	Prasino-Clade-9_X	Prasino-Clade-9-A	Prasino-Clade-9-A_X	Prasino-Clade-9-A_X_sp
en_ASV_01264	nano	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-II	Syndiniales-Group-II-Clade-7	Syndiniales-Group-II-Clade-7_X	Syndiniales-Group-II-Clade-7_X_sp
en_ASV_01265	nano	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Dinophyceae_XXX_sp
en_ASV_01270	nano	Eukaryota	Stramenopiles	Stramenopiles_X	MAST	MAST-3	MAST-3E	MAST-3E_X	MAST-3E_X_sp
en_ASV_01275	nano	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Polar-centric-Mediophyceae_X	Polar-centric-Mediophyceae_X_sp
en_ASV_01278	nano	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-V	Syndiniales-Group-V_X	Syndiniales-Group-V_XX	Syndiniales-Group-V_XX_sp
en_ASV_01283	nano	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-I	Syndiniales-Group-I-Clade-1	Syndiniales-Group-I-Clade-1_X	Syndiniales-Group-I-Clade-1_X_sp
en_ASV_01284	nano	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-II	Syndiniales-Group-II-Clade-16	Syndiniales-Group-II-Clade-16_X	Syndiniales-Group-II-Clade-16_X_sp
en_ASV_01287	nano	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Dinophyceae_XXX_sp
en_ASV_01293	nano	Eukaryota	Alveolata	Apicomplexa	Apicomplexa_X	Gregarines	Gregarines_X	Selenidium	Selenidium_serpulae
en_ASV_01306	nano	Eukaryota	Stramenopiles	Stramenopiles_X	MAST	MAST-1	MAST-1A	MAST-1A_X	MAST-1A_X_sp
en_ASV_01308	nano	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Dinophyceae_XXX_sp
en_ASV_01309	nano	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Dinophyceae_XXX_sp
en_ASV_01310	nano	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gymnodiniales	Gymnodiniaceae	Balechina	Balechina_pachydermata
en_ASV_01313	nano	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-II	Syndiniales-Group-II-Clade-13	Syndiniales-Group-II-Clade-13_X	Syndiniales-Group-II-Clade-13_X_sp
en_ASV_01317	nano	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Dinophyceae_XXX_sp
en_ASV_01321	nano	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Polar-centric-Mediophyceae_X	Polar-centric-Mediophyceae_X_sp
en_ASV_01325	nano	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Radial-centric-basal-Coscinodiscophyceae	Rhizosolenia	Rhizosolenia_formosa
en_ASV_01333	nano	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-II	Syndiniales-Group-II-Clade-12	Syndiniales-Group-II-Clade-12_X	Syndiniales-Group-II-Clade-12_X_sp
en_ASV_01336	nano	Eukaryota	Stramenopiles	Stramenopiles_X	MAST	MAST-3	MAST-3D	MAST-3D_X	MAST-3D_X_sp
en_ASV_01339	nano	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-III	Syndiniales-Group-III_X	Syndiniales-Group-III_XX	Syndiniales-Group-III_XX_sp
en_ASV_01342	nano	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-I	Syndiniales-Group-I-Clade-5	Syndiniales-Group-I-Clade-5_X	Syndiniales-Group-I-Clade-5_X_sp
en_ASV_01343	nano	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Peridiniales	Blastodiniaceae	Blastodinium	Blastodinium_mangini
en_ASV_01346	nano	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-I	Syndiniales-Group-I-Clade-5	Syndiniales-Group-I-Clade-5_X	Syndiniales-Group-I-Clade-5_X_sp
en_ASV_01349	nano	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-II	Syndiniales-Group-II-Clade-10-and-11	Syndiniales-Group-II-Clade-10-and-11_X	Syndiniales-Group-II-Clade-10-and-11_X_sp
en_ASV_01357	nano	Eukaryota	Stramenopiles	Ochrophyta	Chrysophyceae	Chrysophyceae_X	Chrysophyceae_Clade-C	Chrysophyceae_Clade-C_X	Chrysophyceae_Clade-C_X_sp
en_ASV_01359	nano	Eukaryota	Archaeplastida	Chlorophyta	Mamiellophyceae	Mamiellales	Mamiellaceae	Micromonas	Micromonas_Clade-A.ABC.1-2
en_ASV_01362	nano	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Dinophyceae_XXX_sp
en_ASV_01363	nano	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-V	Syndiniales-Group-V_X	Syndiniales-Group-V_XX	Syndiniales-Group-V_XX_sp
en_ASV_01364	nano	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-I	Syndiniales-Group-I-Clade-4	Syndiniales-Group-I-Clade-4_X	Syndiniales-Group-I-Clade-4_X_sp
en_ASV_01365	nano	Eukaryota	Hacrobia	Katablepharidophyta	Katablepharidaceae	Katablepharidales	Katablepharidales_X	Katablepharidales_XX	Katablepharidales_XX_sp
en_ASV_01368	nano	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Dinophyceae_XXX_sp
en_ASV_01371	nano	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-II	Syndiniales-Group-II-Clade-10-and-11	Syndiniales-Group-II-Clade-10-and-11_X	Syndiniales-Group-II-Clade-10-and-11_X_sp
en_ASV_01375	nano	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Peridiniales	Amphidomataceae	Azadinium	Azadinium_concinnum
en_ASV_01382	nano	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-I	Syndiniales-Group-I-Clade-1	Syndiniales-Group-I-Clade-1_X	Syndiniales-Group-I-Clade-1_X_sp
en_ASV_01383	nano	Eukaryota	Hacrobia	Telonemia	Telonemia_X	Telonemia_XX	Telonemia-Group-2	Telonemia-Group-2_X	Telonemia-Group-2_X_sp
en_ASV_01384	nano	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Dinophyceae_XXX_sp
en_ASV_01386	nano	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Radial-centric-basal-Coscinodiscophyceae	Radial-centric-basal-Coscinodiscophyceae_X	Radial-centric-basal-Coscinodiscophyceae_X_sp
en_ASV_01389	nano	Eukaryota	Archaeplastida	Chlorophyta	Pyramimonadales	Pyramimonadales_X	Pyramimonadales_XX	Pyramimonas	Pyramimonas_australis
en_ASV_01393	nano	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Dinophyceae_XXX_sp
en_ASV_01395	nano	Eukaryota	Alveolata	Ciliophora	Spirotrichea	Choreotrichida	Leegaardiellidae_B	Leegaardiella	Leegaardiella_sp
en_ASV_01397	nano	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Thalassiosira	Thalassiosira_concaviuscula
en_ASV_01402	nano	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Raphid-pennate	Entomoneis	Entomoneis_sp
en_ASV_01403	nano	Eukaryota	Hacrobia	Telonemia	Telonemia_X	Telonemia_XX	Telonemia-Group-2	Telonemia-Group-2_X	Telonemia-Group-2_X_sp
en_ASV_01404	nano	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-I	Syndiniales-Group-I-Clade-5	Syndiniales-Group-I-Clade-5_X	Syndiniales-Group-I-Clade-5_X_sp
en_ASV_01405	nano	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Dinophyceae_XXX_sp
en_ASV_01407	nano	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Peridiniales	Protoperidiniaceae	Protoperidinium	Protoperidinium_bipes
en_ASV_01408	nano	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Peridiniales	Blastodiniaceae	Blastodinium	Blastodinium_navicula
en_ASV_01409	nano	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-II	Syndiniales-Group-II-Clade-22	Syndiniales-Group-II-Clade-22_X	Syndiniales-Group-II-Clade-22_X_sp
en_ASV_01419	nano	Eukaryota	Hacrobia	Cryptophyta	Cryptophyceae	Cryptophyceae_X	Cryptomonadales	Proteomonas	Proteomonas_sulcata
en_ASV_01426	nano	Eukaryota	Stramenopiles	Ochrophyta	Bolidophyceae	Parmales	Triparmaceae	Triparma	Triparma_eleuthera
en_ASV_01432	nano	Eukaryota	Alveolata	Ciliophora	Oligohymenophorea	Scuticociliatia	Pseudocohnilembidae	Pseudocohnilembus	Pseudocohnilembus_persalinus
en_ASV_01439	nano	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-I	Syndiniales-Group-I-Clade-5	Syndiniales-Group-I-Clade-5_X	Syndiniales-Group-I-Clade-5_X_sp
en_ASV_01441	nano	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-II	Syndiniales-Group-II-Clade-6	Syndiniales-Group-II-Clade-6_X	Syndiniales-Group-II-Clade-6_X_sp
en_ASV_01442	nano	Eukaryota	Archaeplastida	Chlorophyta	Chlorodendrophyceae	Chlorodendrales	Chlorodendraceae	Chlorodendrales_XX	Chlorodendrales_XX_sp
en_ASV_01445	nano	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-I	Syndiniales-Group-I-Clade-5	Syndiniales-Group-I-Clade-5_X	Syndiniales-Group-I-Clade-5_X_sp
en_ASV_01446	nano	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-I	Syndiniales-Group-I-Clade-2	Syndiniales-Group-I-Clade-2_X	Syndiniales-Group-I-Clade-2_X_sp
en_ASV_01448	nano	Eukaryota	Hacrobia	Telonemia	Telonemia_X	Telonemia_XX	Telonemia-Group-1	Telonemia-Group-1_X	Telonemia-Group-1_X_sp
en_ASV_01450	nano	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-II	Syndiniales-Group-II-Clade-10-and-11	Syndiniales-Group-II-Clade-10-and-11_X	Syndiniales-Group-II-Clade-10-and-11_X_sp
en_ASV_01451	nano	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-III	Syndiniales-Group-III_X	Syndiniales-Group-III_XX	Syndiniales-Group-III_XX_sp
en_ASV_01455	nano	Eukaryota	Alveolata	Ciliophora	Spirotrichea	Choreotrichida	Leegaardiellidae_B	Leegaardiella	Leegaardiella_sp
en_ASV_01459	nano	Eukaryota	Hacrobia	Telonemia	Telonemia_X	Telonemia_XX	Telonemia-Group-2	Telonemia-Group-2_X	Telonemia-Group-2_X_sp
en_ASV_01461	nano	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Dinophyceae_XXX_sp
en_ASV_01465	nano	Eukaryota	Alveolata	Ciliophora	Spirotrichea	Choreotrichida	Leegaardiellidae_B	Leegaardiella	Leegaardiella_sp
en_ASV_01468	nano	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Suessiales	Suessiaceae	Biecheleria	Biecheleria_brevisulcata
en_ASV_01470	nano	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-I	Syndiniales-Group-I-Clade-4	Syndiniales-Group-I-Clade-4_X	Syndiniales-Group-I-Clade-4_X_sp
en_ASV_01471	nano	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Dinophyceae_XXX_sp
en_ASV_01475	nano	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Skeletonema	Skeletonema_pseudocostatum
en_ASV_01478	nano	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-II	Syndiniales-Group-II-Clade-7	Syndiniales-Group-II-Clade-7_X	Syndiniales-Group-II-Clade-7_X_sp
en_ASV_01479	nano	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-II	Syndiniales-Group-II-Clade-7	Syndiniales-Group-II-Clade-7_X	Syndiniales-Group-II-Clade-7_X_sp
en_ASV_01482	nano	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Peridiniales	Thoracosphaeraceae	Thoracosphaeraceae_X	Thoracosphaeraceae_X_sp
en_ASV_01492	nano	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-II	Syndiniales-Group-II-Clade-10-and-11	Syndiniales-Group-II-Clade-10-and-11_X	Syndiniales-Group-II-Clade-10-and-11_X_sp
en_ASV_01496	nano	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-II	Syndiniales-Group-II-Clade-10-and-11	Syndiniales-Group-II-Clade-10-and-11_X	Syndiniales-Group-II-Clade-10-and-11_X_sp
en_ASV_01497	nano	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Chaetoceros	Chaetoceros_setoense
en_ASV_01500	nano	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-I	Syndiniales-Group-I-Clade-5	Syndiniales-Group-I-Clade-5_X	Syndiniales-Group-I-Clade-5_X_sp
en_ASV_01507	nano	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-I	Syndiniales-Group-I-Clade-4	Syndiniales-Group-I-Clade-4_X	Syndiniales-Group-I-Clade-4_X_sp
en_ASV_01513	nano	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Raphid-pennate	Pseudo-nitzschia	Pseudo-nitzschia_seriata
en_ASV_01515	nano	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Dinophyceae_XXX_sp
en_ASV_01518	nano	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Dinophyceae_XXX_sp
en_ASV_01519	nano	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gymnodiniales	Ceratoperidiniaceae	Ceratoperidinium	Ceratoperidinium_falcatum
en_ASV_01522	nano	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-III	Syndiniales-Group-III_X	Syndiniales-Group-III_XX	Syndiniales-Group-III_XX_sp
en_ASV_01525	nano	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-I	Syndiniales-Group-I-Clade-3	Syndiniales-Group-I-Clade-3_X	Syndiniales-Group-I-Clade-3_X_sp
en_ASV_01536	nano	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Chaetoceros	Chaetoceros_tenuissimus
en_ASV_01542	nano	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-II	Syndiniales-Group-II-Clade-10-and-11	Syndiniales-Group-II-Clade-10-and-11_X	Syndiniales-Group-II-Clade-10-and-11_X_sp
en_ASV_01543	nano	Eukaryota	Hacrobia	Picozoa	Picozoa_X	Picozoa_XX	Picozoa_XXX	Picozoa_XXXX	Picozoa_XXXX_sp
en_ASV_01552	nano	Eukaryota	Hacrobia	Cryptophyta	Cryptophyceae	Cryptophyceae_X	Cryptomonadales	Teleaulax	Teleaulax_acuta
en_ASV_01554	nano	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-II	Syndiniales-Group-II-Clade-10-and-11	Syndiniales-Group-II-Clade-10-and-11_X	Syndiniales-Group-II-Clade-10-and-11_X_sp
en_ASV_01562	nano	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-II	Syndiniales-Group-II-Clade-3	Syndiniales-Group-II-Clade-3_X	Syndiniales-Group-II-Clade-3_X_sp
en_ASV_01564	nano	Eukaryota	Hacrobia	Telonemia	Telonemia_X	Telonemia_XX	Telonemia-Group-2	Telonemia-Group-2_X	Telonemia-Group-2_X_sp
en_ASV_01566	nano	Eukaryota	Alveolata	Ciliophora	Spirotrichea	Strombidiida_E	Strombidiida_E_X	Strombidiida_E_XX	Strombidiida_E_XX_sp
en_ASV_01570	nano	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Dinophyceae_XXX_sp
en_ASV_01575	nano	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-I	Syndiniales-Group-I-Clade-2	Syndiniales-Group-I-Clade-2_X	Syndiniales-Group-I-Clade-2_X_sp
en_ASV_01576	nano	Eukaryota	Hacrobia	Telonemia	Telonemia_X	Telonemia_XX	Telonemia-Group-2	Telonemia-Group-2_X	Telonemia-Group-2_X_sp
en_ASV_01580	nano	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-II	Syndiniales-Group-II-Clade-10-and-11	Syndiniales-Group-II-Clade-10-and-11_X	Syndiniales-Group-II-Clade-10-and-11_X_sp
en_ASV_01589	nano	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-I	Syndiniales-Group-I-Clade-4	Syndiniales-Group-I-Clade-4_X	Syndiniales-Group-I-Clade-4_X_sp
en_ASV_01593	nano	Eukaryota	Stramenopiles	Stramenopiles_X	MAST	MAST-1	MAST-1B	MAST-1B_X	MAST-1B_X_sp
en_ASV_01594	nano	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-II	Syndiniales-Group-II-Clade-19	Syndiniales-Group-II-Clade-19_X	Syndiniales-Group-II-Clade-19_X_sp
en_ASV_01598	nano	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Gymnodiniales	Gymnodiniaceae	Gymnodinium	Gymnodinium_sp
en_ASV_01600	nano	Eukaryota	Stramenopiles	Stramenopiles_X	Labyrinthulea	Thraustochytriales	Thraustochytriaceae	Thraustochytriaceae_X	Thraustochytriaceae_X_sp
en_ASV_01603	nano	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-II	Syndiniales-Group-II-Clade-10-and-11	Syndiniales-Group-II-Clade-10-and-11_X	Syndiniales-Group-II-Clade-10-and-11_X_sp
en_ASV_01604	nano	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Peridiniales	Heterocapsaceae	Heterocapsa	Heterocapsa_pygmaea
en_ASV_01606	nano	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-I	Syndiniales-Group-I-Clade-5	Syndiniales-Group-I-Clade-5_X	Syndiniales-Group-I-Clade-5_X_sp
en_ASV_01609	nano	Eukaryota	Alveolata	Ciliophora	Spirotrichea	Strombidiida_B	Strombidiida_B_X	Strombidiida_B_XX	Strombidiida_B_XX_sp
en_ASV_01610	nano	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Prorocentrales	Prorocentraceae	Prorocentrum	Prorocentrum_sp
en_ASV_01613	nano	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-II	Syndiniales-Group-II-Clade-3	Syndiniales-Group-II-Clade-3_X	Syndiniales-Group-II-Clade-3_X_sp
en_ASV_01615	nano	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Radial-centric-basal-Coscinodiscophyceae	Guinardia	Guinardia_striata
en_ASV_01617	nano	Eukaryota	Opisthokonta	Mesomycetozoa	Ichthyosporea	Ichthyosphonida	Abeoformidae_Group_MAIP_2	Abeoformidae_Group_MAIP_2_X	Abeoformidae_Group_MAIP_2_X_sp
en_ASV_01622	nano	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Prorocentrales	Prorocentraceae	Prorocentrum	Prorocentrum_sp
en_ASV_01624	nano	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-II	Syndiniales-Group-II-Clade-20	Syndiniales-Group-II-Clade-20_X	Syndiniales-Group-II-Clade-20_X_sp
en_ASV_01625	nano	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-II	Syndiniales-Group-II-Clade-14	Syndiniales-Group-II-Clade-14_X	Syndiniales-Group-II-Clade-14_X_sp
en_ASV_01631	nano	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-II	Syndiniales-Group-II-Clade-6	Syndiniales-Group-II-Clade-6_X	Syndiniales-Group-II-Clade-6_X_sp
en_ASV_01632	nano	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-II	Syndiniales-Group-II-Clade-10-and-11	Syndiniales-Group-II-Clade-10-and-11_X	Syndiniales-Group-II-Clade-10-and-11_X_sp
en_ASV_01636	nano	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Dinophyceae_XXX_sp
en_ASV_01638	nano	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Dinophyceae_XXX_sp
en_ASV_01641	nano	Eukaryota	Alveolata	Ciliophora	Spirotrichea	Strombidiida	Tontoniidae_B	Tontoniidae_B_X	Tontoniidae_B_X_sp
en_ASV_01645	nano	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Dinophyceae_XXX_sp
en_ASV_01646	nano	Eukaryota	Alveolata	Ciliophora	Spirotrichea	Choreotrichida	Strobilidiidae_I	Pelagostrobilidium	Pelagostrobilidium_neptuni
en_ASV_01648	nano	Eukaryota	Stramenopiles	Ochrophyta	Dictyochophyceae	Dictyochophyceae_X	Dictyochales	Dictyochales_X	Dictyochales_X_sp
en_ASV_01651	nano	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Dinophyceae_X	Dinophyceae_XX	Dinophyceae_XXX	Dinophyceae_XXX_sp
en_ASV_01656	nano	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Chaetoceros	Chaetoceros_lorenzianus
en_ASV_01664	nano	Eukaryota	Stramenopiles	Stramenopiles_X	Labyrinthulea	Thraustochytriales	Thraustochytriaceae	Thraustochytriaceae_X	Thraustochytriaceae_X_sp
en_ASV_01665	nano	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Polar-centric-Mediophyceae	Thalassiosira	Thalassiosira_profunda
en_ASV_01671	nano	Eukaryota	Alveolata	Dinoflagellata	Dinophyceae	Prorocentrales	Prorocentraceae	Prorocentrum	Prorocentrum_sp
en_ASV_01676	nano	Eukaryota	Archaeplastida	Chlorophyta	Mamiellophyceae	Mamiellales	Mamiellaceae	RCC391	RCC391_sp
en_ASV_01685	nano	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-I	Syndiniales-Group-I-Clade-5	Syndiniales-Group-I-Clade-5_X	Syndiniales-Group-I-Clade-5_X_sp
en_ASV_01686	nano	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-II	Syndiniales-Group-II-Clade-10-and-11	Syndiniales-Group-II-Clade-10-and-11_X	Syndiniales-Group-II-Clade-10-and-11_X_sp
en_ASV_01689	nano	Eukaryota	Alveolata	Dinoflagellata	Syndiniales	Syndiniales-Group-II	Syndiniales-Group-II-Clade-8	Syndiniales-Group-II-Clade-8_X	Syndiniales-Group-II-Clade-8_X_sp
en_ASV_01690	nano	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Acanthoecida	Stephanoecidae_Group_H	Stephanoecidae_Group_H_X	Stephanoecidae_Group_H_X_sp
en_ASV_01691	nano	Eukaryota	Hacrobia	Telonemia	Telonemia_X	Telonemia_XX	Telonemia-Group-2	Telonemia-Group-2_X	Telonemia-Group-2_X_sp
en_ASV_01697	nano	Eukaryota	Alveolata	Ciliophora	Spirotrichea	Choreotrichida	Leegaardiellidae_B	Leegaardiella	Leegaardiella_sp
en_ASV_01703	nano	Eukaryota	Hacrobia	Picozoa	Picozoa_X	Picozoa_XX	Picozoa_XXX	Picozoa_XXXX	Picozoa_XXXX_sp
